등록연도,시군구명,연료별,용도별,승용차수,승합차수,특수차수,화물차수
2021,고양시 일산서구,경유,비사업용,27873,2085,120,8652
2021,고양시 일산서구,경유,사업용,193,272,132,1231
2021,고양시 일산서구,기타연료,비사업용,0,72,37,247
2021,고양시 일산서구,기타연료,사업용,0,0,0,8
2021,고양시 일산서구,수소,비사업용,39,0,0,0
2021,고양시 일산서구,엘피지,비사업용,6614,292,3,468
2021,고양시 일산서구,엘피지,사업용,1527,26,0,67
2021,고양시 일산서구,전기,비사업용,530,0,0,55
2021,고양시 일산서구,전기,사업용,85,49,0,47
2021,고양시 일산서구,하이브리드(LPG+전기),비사업용,59,0,0,0
2021,고양시 일산서구,하이브리드(경유+전기),비사업용,61,0,0,0
2021,고양시 일산서구,하이브리드(경유+전기),사업용,19,0,0,0
2021,고양시 일산서구,하이브리드(휘발유+전기),비사업용,5168,0,0,1
2021,고양시 일산서구,하이브리드(휘발유+전기),사업용,15,0,0,0
2021,고양시 일산서구,휘발유,비사업용,24057,9,0,76
2021,고양시 일산서구,휘발유,사업용,57,0,0,0
2021,고양시 일산서구,휘발유(무연),비사업용,40066,26,0,21
2021,고양시 일산서구,휘발유(무연),사업용,586,0,0,0
2021,고양시 일산서구,휘발유(유연),비사업용,55,0,0,0
2021,과천시,CNG,비사업용,0,2,0,6
2021,과천시,CNG,사업용,0,1,0,0
2021,과천시,경유,비사업용,6462,585,42,1730
2021,과천시,경유,사업용,5,22,10,336
2021,과천시,기타연료,비사업용,1,18,9,28
2021,과천시,기타연료,사업용,0,0,0,4
2021,과천시,수소,비사업용,22,0,0,0
2021,과천시,엘피지,비사업용,1078,75,0,77
2021,과천시,엘피지,사업용,280,1,0,9
2021,과천시,전기,비사업용,257,2,2,38
2021,과천시,전기,사업용,13,0,0,9
2021,과천시,하이브리드(LPG+전기),비사업용,37,0,0,0
2021,과천시,하이브리드(경유+전기),비사업용,16,0,0,0
2021,과천시,하이브리드(휘발유+전기),비사업용,1935,0,0,0
2021,과천시,휘발유,비사업용,6247,2,1,19
2021,과천시,휘발유,사업용,8,0,0,0
2021,과천시,휘발유(무연),비사업용,9114,4,0,5
2021,과천시,휘발유(무연),사업용,8,0,0,0
2021,과천시,휘발유(유연),비사업용,8,0,0,0
2021,구리시,CNG,비사업용,6,0,0,3
2021,구리시,CNG,사업용,0,91,0,0
2021,구리시,경유,비사업용,18041,1599,121,8001
2021,구리시,경유,사업용,54,198,136,1059
2021,구리시,기타연료,비사업용,0,51,18,137
2021,구리시,기타연료,사업용,0,0,0,33
2021,구리시,수소,비사업용,25,0,0,0
2021,구리시,엘피지,비사업용,3834,262,0,453
2021,구리시,엘피지,사업용,951,0,0,111
2021,구리시,전기,비사업용,298,0,3,33
2021,구리시,전기,사업용,8,3,0,36
2021,구리시,하이브리드(LPG+전기),비사업용,44,0,0,0
2021,구리시,하이브리드(LPG+전기),사업용,4,0,0,0
2021,구리시,하이브리드(경유+전기),비사업용,48,0,0,0
2021,구리시,하이브리드(휘발유+전기),비사업용,2811,0,0,0
2021,구리시,하이브리드(휘발유+전기),사업용,2,0,0,0
2021,구리시,휘발유,비사업용,12156,1,2,48
2021,구리시,휘발유,사업용,8,0,0,0
2021,구리시,휘발유(무연),비사업용,22444,10,0,17
2021,구리시,휘발유(무연),사업용,91,0,0,0
2021,구리시,휘발유(유연),비사업용,26,0,0,0
2021,남양주시,CNG,비사업용,63,1,0,4
2021,남양주시,CNG,사업용,0,389,0,0
2021,남양주시,경유,비사업용,80234,7390,597,39609
2021,남양주시,경유,사업용,129,677,462,4616
2021,남양주시,기타연료,비사업용,5,308,171,846
2021,남양주시,기타연료,사업용,0,0,0,56
2021,남양주시,수소,비사업용,93,0,0,0
2021,남양주시,엘피지,비사업용,16357,976,5,1698
2021,남양주시,엘피지,사업용,1502,4,0,425
2021,남양주시,전기,비사업용,1589,0,20,226
2021,남양주시,전기,사업용,6,2,0,170
2021,남양주시,하이브리드(LPG+전기),비사업용,213,0,0,0
2021,남양주시,하이브리드(경유+전기),비사업용,191,0,0,0
2021,남양주시,하이브리드(경유+전기),사업용,1,0,0,0
2021,남양주시,하이브리드(휘발유+전기),비사업용,11567,0,0,3
2021,남양주시,하이브리드(휘발유+전기),사업용,2,0,0,0
2021,남양주시,휘발유,비사업용,50926,32,2,363
2021,남양주시,휘발유,사업용,33,0,0,0
2021,남양주시,휘발유(무연),비사업용,95477,73,0,69
2021,남양주시,휘발유(무연),사업용,220,0,0,0
2021,남양주시,휘발유(유연),비사업용,93,0,0,0
2021,오산시,CNG,비사업용,22,0,0,1
2021,오산시,CNG,사업용,0,43,0,0
2021,오산시,경유,비사업용,27424,2780,158,9308
2021,오산시,경유,사업용,78,453,147,1723
2021,오산시,기타연료,비사업용,0,106,73,369
2021,오산시,기타연료,사업용,0,0,0,275
2021,오산시,수소,비사업용,56,0,0,0
2021,오산시,엘피지,비사업용,6290,235,2,439
2021,오산시,엘피지,사업용,844,0,0,57
2021,오산시,전기,비사업용,373,0,2,59
2021,오산시,전기,사업용,36,16,0,43
2021,오산시,하이브리드(LPG+전기),비사업용,73,0,0,0
2021,오산시,하이브리드(LPG+전기),사업용,1,0,0,0
2021,오산시,하이브리드(경유+전기),비사업용,43,0,0,0
2021,오산시,하이브리드(휘발유+전기),비사업용,3639,0,0,0
2021,오산시,하이브리드(휘발유+전기),사업용,7,0,0,0
2021,오산시,휘발유,비사업용,18223,7,0,82
2021,오산시,휘발유,사업용,8,0,0,0
2021,오산시,휘발유(무연),비사업용,39053,8,0,15
2021,오산시,휘발유(무연),사업용,146,0,0,0
2021,오산시,휘발유(유연),비사업용,58,0,0,0
2021,시흥시,CNG,비사업용,59,0,0,3
2021,시흥시,CNG,사업용,0,256,0,0
2021,시흥시,경유,비사업용,62973,6346,391,34469
2021,시흥시,경유,사업용,62,169,393,5085
2021,시흥시,기타연료,비사업용,1,137,92,607
2021,시흥시,기타연료,사업용,0,29,0,235
2021,시흥시,수소,비사업용,94,0,0,0
2021,시흥시,엘피지,비사업용,11971,636,6,1205
2021,시흥시,엘피지,사업용,1520,0,0,226
2021,시흥시,전기,비사업용,849,0,2,90
2021,시흥시,전기,사업용,4,5,0,86
2021,안성시,CNG,사업용,0,56,0,0
2021,안성시,경유,비사업용,25319,3092,726,17348
2021,안성시,경유,사업용,63,400,271,2970
2021,안성시,기타연료,비사업용,0,97,57,354
2021,안성시,기타연료,사업용,0,0,0,107
2021,안성시,수소,비사업용,113,0,0,0
2021,안성시,엘피지,비사업용,7244,263,2,587
2021,안성시,엘피지,사업용,567,1,0,92
2021,안성시,전기,비사업용,411,0,0,137
2021,안성시,전기,사업용,8,2,0,26
2021,안성시,하이브리드(LPG+전기),비사업용,74,0,0,0
2021,안성시,하이브리드(경유+전기),비사업용,41,0,0,0
2021,안성시,하이브리드(경유+전기),사업용,1,0,0,0
2021,안성시,하이브리드(휘발유+전기),비사업용,2685,0,0,1
2021,안성시,하이브리드(휘발유+전기),사업용,2,0,0,0
2021,안성시,휘발유,비사업용,16651,11,0,120
2021,안성시,휘발유,사업용,16,0,2,0
2021,안성시,휘발유(무연),비사업용,33680,15,0,25
2021,안성시,휘발유(무연),사업용,53,0,0,0
2021,안성시,휘발유(유연),비사업용,30,0,0,0
2021,김포시,CNG,비사업용,54,1,0,1
2021,김포시,CNG,사업용,0,537,0,0
2021,김포시,경유,비사업용,58202,5056,378,27297
2021,김포시,경유,사업용,266,860,730,3166
2021,김포시,기타연료,비사업용,2,198,143,668
2021,김포시,기타연료,사업용,0,1,0,294
2021,김포시,수소,비사업용,87,0,0,0
2021,김포시,엘피지,비사업용,11577,596,5,1057
2021,김포시,엘피지,사업용,932,0,3,179
2021,김포시,전기,비사업용,1516,35,0,347
2021,김포시,전기,사업용,92,135,0,256
2021,김포시,하이브리드(CNG+전기),사업용,0,5,0,0
2021,김포시,하이브리드(LPG+전기),비사업용,141,0,0,0
2021,김포시,하이브리드(경유+전기),비사업용,173,0,0,0
2021,김포시,하이브리드(경유+전기),사업용,18,0,0,0
2021,김포시,하이브리드(휘발유+전기),비사업용,9361,0,0,0
2021,김포시,하이브리드(휘발유+전기),사업용,43,0,0,0
2021,김포시,휘발유,비사업용,40314,28,1,213
2021,김포시,휘발유,사업용,57,0,1,0
2021,김포시,휘발유(무연),비사업용,72607,26,1,43
2021,김포시,휘발유(무연),사업용,533,0,0,0
2021,김포시,휘발유(유연),비사업용,94,0,0,0
2021,화성시,CNG,비사업용,74,5,0,11
2021,화성시,CNG,사업용,0,248,0,0
2021,화성시,경유,비사업용,118239,9857,830,55328
2021,화성시,경유,사업용,198,2391,529,6173
2021,화성시,기타연료,비사업용,2,531,397,1669
2021,화성시,기타연료,사업용,0,0,0,183
2021,화성시,수소,비사업용,721,0,0,0
2021,화성시,수소,사업용,2,0,0,0
2021,화성시,엘피지,비사업용,22697,877,2,1512
2021,화성시,엘피지,사업용,1860,34,0,237
2021,화성시,전기,비사업용,2048,6,14,229
2021,화성시,전기,사업용,93,25,0,96
2021,화성시,하이브리드(CNG+전기),사업용,0,2,0,0
2021,화성시,하이브리드(LPG+전기),비사업용,287,0,0,0
2021,화성시,하이브리드(경유+전기),비사업용,298,0,0,0
2021,화성시,하이브리드(경유+전기),사업용,2,0,0,0
2021,화성시,하이브리드(휘발유+전기),비사업용,20655,0,0,2
2021,화성시,하이브리드(휘발유+전기),사업용,40,0,0,0
2021,화성시,휘발유,비사업용,76369,50,3,417
2021,화성시,휘발유,사업용,66,5,0,0
2021,화성시,휘발유(무연),비사업용,153899,52,0,95
2021,화성시,휘발유(무연),사업용,544,0,0,0
2021,화성시,휘발유(유연),비사업용,245,0,0,0
2021,광주시,CNG,비사업용,29,6,0,1
2021,광주시,CNG,사업용,0,751,0,0
2021,광주시,경유,비사업용,51346,4824,383,28075
2021,광주시,경유,사업용,90,1927,379,4251
2021,광주시,기타연료,비사업용,3,181,77,472
2021,광주시,기타연료,사업용,0,0,0,66
2021,광주시,수소,비사업용,73,0,0,0
2021,광주시,엘피지,비사업용,9891,541,5,912
2021,광주시,엘피지,사업용,625,0,0,195
2021,광주시,전기,비사업용,826,2,0,121
2021,광주시,전기,사업용,5,36,0,108
2021,광주시,하이브리드(LPG+전기),비사업용,118,0,0,0
2021,광주시,하이브리드(경유+전기),비사업용,85,0,0,0
2021,광주시,하이브리드(경유+전기),사업용,6,0,0,0
2021,광주시,하이브리드(휘발유+전기),비사업용,7016,0,0,0
2021,광주시,하이브리드(휘발유+전기),사업용,7,0,0,0
2021,광주시,휘발유,비사업용,30676,11,1,182
2021,광주시,휘발유,사업용,52,0,0,1
2021,광주시,휘발유(무연),비사업용,60488,32,0,48
2021,광주시,휘발유(무연),사업용,87,0,0,0
2021,광주시,휘발유(유연),비사업용,68,0,0,0
2021,양주시,CNG,비사업용,20,6,0,3
2021,양주시,CNG,사업용,0,129,0,0
2021,양주시,경유,비사업용,27876,3477,295,16475
2021,양주시,경유,사업용,22,323,194,1857
2021,양주시,기타연료,비사업용,1,102,37,259
2021,양주시,기타연료,사업용,0,0,0,44
2021,양주시,수소,비사업용,14,0,0,0
2021,양주시,수소,사업용,1,0,0,0
2021,양주시,엘피지,비사업용,6140,367,5,644
2021,양주시,엘피지,사업용,471,1,0,61
2021,양주시,전기,비사업용,529,3,0,231
2021,양주시,전기,사업용,40,14,0,137
2021,양주시,하이브리드(LPG+전기),비사업용,57,0,0,0
2021,양주시,하이브리드(경유+전기),비사업용,28,0,0,0
2021,양주시,하이브리드(휘발유+전기),비사업용,3203,0,0,0
2021,양주시,하이브리드(휘발유+전기),사업용,22,0,0,0
2021,성남시 분당구,기타연료,사업용,0,3,0,129
2021,성남시 분당구,수소,비사업용,97,0,0,0
2021,성남시 분당구,수소,사업용,14,0,0,0
2021,성남시 분당구,엘피지,비사업용,6407,336,3,467
2021,성남시 분당구,엘피지,사업용,1762,1,0,57
2021,성남시 분당구,전기,비사업용,1607,11,0,42
2021,성남시 분당구,전기,사업용,269,135,0,46
2021,성남시 분당구,하이브리드(LPG+전기),비사업용,87,0,0,0
2021,성남시 분당구,하이브리드(경유+전기),비사업용,212,0,0,0
2021,성남시 분당구,하이브리드(경유+전기),사업용,3,0,0,0
2021,성남시 분당구,하이브리드(휘발유+전기),비사업용,12429,0,0,2
2021,성남시 분당구,하이브리드(휘발유+전기),사업용,134,0,0,0
2021,성남시 분당구,휘발유,비사업용,48124,22,2,89
2021,성남시 분당구,휘발유,사업용,87,3,0,0
2021,성남시 분당구,휘발유(무연),비사업용,61753,24,0,23
2021,성남시 분당구,휘발유(무연),사업용,831,0,0,0
2021,성남시 분당구,휘발유(유연),비사업용,93,0,0,0
2021,의정부시,CNG,비사업용,18,0,0,6
2021,의정부시,CNG,사업용,0,141,0,0
2021,의정부시,경유,비사업용,42962,4677,309,16538
2021,의정부시,경유,사업용,138,273,255,2357
2021,의정부시,기타연료,비사업용,2,114,56,324
2021,의정부시,기타연료,사업용,0,0,0,9
2021,의정부시,수소,비사업용,21,0,0,0
2021,의정부시,엘피지,비사업용,9964,573,4,931
2021,의정부시,엘피지,사업용,1519,0,0,146
2021,의정부시,전기,비사업용,593,0,3,101
2021,의정부시,전기,사업용,174,2,0,82
2021,의정부시,하이브리드(LPG+전기),비사업용,91,0,0,0
2021,의정부시,하이브리드(경유+전기),비사업용,56,0,0,0
2021,의정부시,하이브리드(경유+전기),사업용,3,0,0,0
2021,의정부시,하이브리드(휘발유+전기),비사업용,5598,0,0,0
2021,의정부시,하이브리드(휘발유+전기),사업용,3,0,0,0
2021,의정부시,휘발유,비사업용,28311,15,0,141
2021,의정부시,휘발유,사업용,32,0,0,0
2021,의정부시,휘발유(무연),비사업용,55651,22,0,27
2021,의정부시,휘발유(무연),사업용,220,0,0,0
2021,의정부시,휘발유(유연),비사업용,80,0,0,0
2021,안양시 만안구,CNG,비사업용,10,1,0,0
2021,안양시 만안구,CNG,사업용,0,366,0,0
2021,안양시 만안구,경유,비사업용,21641,2288,99,8628
2021,안양시 만안구,경유,사업용,21,472,128,1400
2021,안양시 만안구,기타연료,비사업용,1,46,22,135
2021,안양시 만안구,기타연료,사업용,0,0,8,28
2021,안양시 만안구,수소,비사업용,18,0,0,0
2021,안양시 만안구,엘피지,비사업용,4642,306,2,487
2021,안양시 만안구,엘피지,사업용,1144,0,0,134
2021,안양시 만안구,전기,비사업용,268,0,0,69
2021,안양시 만안구,전기,사업용,22,59,0,78
2021,안양시 만안구,하이브리드(CNG+전기),사업용,0,2,0,0
2021,안양시 만안구,하이브리드(LPG+전기),비사업용,55,0,0,0
2021,안양시 만안구,하이브리드(경유+전기),비사업용,21,0,0,0
2021,안양시 만안구,하이브리드(휘발유+전기),비사업용,3324,0,0,0
2021,안양시 만안구,하이브리드(휘발유+전기),사업용,6,0,0,0
2021,안양시 만안구,휘발유,비사업용,13734,7,0,52
2021,안양시 만안구,휘발유,사업용,7,0,0,0
2021,안양시 만안구,휘발유(무연),비사업용,28689,9,0,15
2021,안양시 만안구,휘발유(무연),사업용,44,0,0,0
2021,안양시 만안구,휘발유(유연),비사업용,40,0,0,0
2021,안양시 동안구,CNG,비사업용,18,1,0,4
2021,안양시 동안구,CNG,사업용,0,2,0,0
2021,안양시 동안구,경유,비사업용,29124,2243,168,8597
2021,안양시 동안구,경유,사업용,125,661,150,3170
2021,안양시 동안구,기타연료,비사업용,1,66,37,167
2021,안양시 동안구,기타연료,사업용,0,0,0,46
2021,안양시 동안구,수소,비사업용,32,0,0,0
2021,안양시 동안구,엘피지,비사업용,5520,300,1,534
2021,안양시 동안구,엘피지,사업용,1583,2,0,105
2021,안양시 동안구,전기,비사업용,585,0,0,57
2021,안양시 동안구,전기,사업용,143,0,0,66
2021,안양시 동안구,하이브리드(LPG+전기),비사업용,55,0,0,0
2021,안양시 동안구,하이브리드(경유+전기),비사업용,79,0,0,0
2021,안양시 동안구,하이브리드(경유+전기),사업용,1,0,0,0
2021,안양시 동안구,하이브리드(휘발유+전기),비사업용,6088,0,0,0
2021,안양시 동안구,하이브리드(휘발유+전기),사업용,4,0,0,0
